./raw\3781.html,https://www.snopes.com/fact-check/obama-impeachment-hearings-begin/,Congress is beginning impeachment hearings against President Obama.,False,Politics
./raw\2908.html,https://www.snopes.com/fact-check/president-obama-is-banning-the-dont-tread-on-me-flag/,"President Obama is banning the Gadsden Flag (""Don't Tread on Me"") because it has been deemed racist.",False,Politics
./raw\1082.html,https://www.snopes.com/fact-check/asylum-at-embassy/,Non-U.S. citizens can apply for asylum from abroad at a U.S. embassy or consulate office.,False,Politics
./raw\1134.html,https://www.snopes.com/fact-check/statesville-flag-camping-world/,"In May 2019, the city of Statesville, N.C., filed for a court injunction to force Camping World to remove an American flag from their local branch.",False,Politics
./raw\4287.html,https://www.snopes.com/fact-check/raw-water-provide-probiotic-health-benefits/,"Drinking untreated spring water, marketed as ""raw water,"" provides health benefits because they are ""probiotic.""",False,Medical
./raw\842.html,https://www.snopes.com/fact-check/flags-democratic-debate/,No American flags adorned the stage at a debate for Democratic presidential candidates in Detroit in 2019.,False,Politics
./raw\1787.html,https://www.snopes.com/fact-check/did-lahren-compare-hair-beyonces/,"Conservative commentator Tomi Lahren compared her ""real hair"" to Beyoncé's hair.",False,Politics
./raw\598.html,https://www.snopes.com/fact-check/babe-ruth-pinstripes/,The New York Yankees adopted pinstriped uniforms in an effort to disguise Babe Ruth's growing waistline.,False,Sports
./raw\1212.html,https://www.snopes.com/fact-check/trump-purple-heart-news-media/,A photograph showing U.S. President Donald Trump awarding a purple heart to a wounded veteran went unreported by the mainstream news media.,True,Politics
./raw\5106.html,https://www.snopes.com/fact-check/weed-michigan-rape-kidnap-missouri/,"Michael Alonzo Thompson was imprisoned for decades for selling marijuana, while Joseph Robert Meili got five years' probation for kidnapping and raping an 11-year-old girl.",False,Crime
./raw\1792.html,https://www.snopes.com/fact-check/tim-tebow-kneel-anthem/,Former NFL quarterback Tim Tebow knelt on the field during the national anthem as a protest against abortion.,False,Politics
./raw\1453.html,https://www.snopes.com/fact-check/soros-candidates-pay-back/,George Soros is demanding that Democrats repay him for donations made to campaigns that were ultimately unsuccessful in 2018.,False,Politics
./raw\604.html,https://www.snopes.com/fact-check/dock-ellis-lsd-nohitter/,Pittsburgh Pirates pitcher Dock Ellis hurled a no-hitter while under the influence of LSD.,True,Sports
./raw\1783.html,https://www.snopes.com/fact-check/sarah-sanders-roseanne-barr-job/,Trump's press secretary Sarah Sanders offered Roseanne Barr a White House position.,False,Politics
./raw\2650.html,https://www.snopes.com/fact-check/nbc-accidentally-posts-election-results-a-week-early/,Chattanooga-area NBC affiliate WRCB inadvertently exposed the rigging of 2016 election results in Hillary Clinton's favor.,False,Politics
./raw\2296.html,https://www.snopes.com/fact-check/ivanka-trump-saudi-arabia-100-million-donation/,"Ivanka Trump, by way of a female entrepreneurship fund, received a $100 million donation from Saudi Arabia.",False,Politics
./raw\4211.html,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/,"A video shows a chaotic scene in Wuhan, China, involving doctors armed with weapons, gunshots to deter people from leaving a new coronavirus quarantine, and a woman who was shot dead after she attempted to break through a roadblock.",False,Medical
./raw\3111.html,https://www.snopes.com/fact-check/target-customer-service-transgender-bathroom/,An image shows a curt response from a Target customer service representative.,False,Business
./raw\864.html,https://www.snopes.com/fact-check/trump-steal-kids-cancer-charity/,Members of the Trump family were banned from running charities in New York because they reportedly stole from a children's cancer charity.,False,Politics
./raw\4314.html,https://www.snopes.com/fact-check/australia-teen-sea-lice-fleas/,An Australian teen was taken to hospital with blood pouring from his feet after ‘sea lice’ attacked him after he soaked his feet in the water at a Melbourne beach.,True,Medical
./raw\2493.html,https://www.snopes.com/fact-check/trackdown-trump-character-wall/,An episode of the 1950s western TV series 'Trackdown' featured a snake oil salesman named 'Trump' who promised to build a wall in order to prevent the end of the world.,True,Politics
./raw\4401.html,https://www.snopes.com/fact-check/reverse-cavities-with-vitamin-d/,A diet rich in vitamin D can reverse tooth decay and regrow portions of teeth lost to cavities.,False,Medical
./raw\2919.html,https://www.snopes.com/fact-check/captain-khans-epitaph-beware-of-dying-as-an-apostate/,"The headstone of the late U.S. Army Capt. Humayun Khan (son of DNC speaker Khizr Khan) references his ""dying as an apostate.""",False,Politics
./raw\730.html,https://www.snopes.com/fact-check/23-werent-killed-virginia-protest/,"At least 23 people were killed at a Jan. 20, 2020 Second Amendment rally in Richmond, Virginia.",False,Politics
./raw\1691.html,https://www.snopes.com/fact-check/trump-fire-gay-workers/,President Donald Trump's administration said that employers are allowed to fire workers if they are gay.,False,Politics
./raw\1669.html,https://www.snopes.com/fact-check/trump-2020-flags-china/,"The Trump re-election campaign is responsible for a surge in orders of ""Trump 2020"" flags and banners produced in Chinese factories, just before the imposition of U.S. tariffs.",False,Politics
./raw\4405.html,https://www.snopes.com/fact-check/dandelion-kills-cancer/,Dandelion root can kill 98 percent of cancer cells in 48 hours.,False,Medical
./raw\1767.html,https://www.snopes.com/fact-check/was-childs-skull-found-alleged-sex-trafficking-bunker/,A child's skull was found near a sex trafficking site.,False,Politics
./raw\4450.html,https://www.snopes.com/fact-check/12-week-photo/,A photograph shows a 12-week-old fetus.,False,Business
./raw\923.html,https://www.snopes.com/fact-check/bernie-sanders-art-heist/,Democratic presidential candidate Bernie Sanders plans to tackle income inequality by stealing art from billionaires.,False,Politics
./raw\878.html,https://www.snopes.com/fact-check/trump-obama-bin-laden/,Donald Trump declared in 2012 that people should stop congratulating President Obama for the killing of Osama bin Laden.,True,Politics
./raw\1673.html,https://www.snopes.com/fact-check/walkaway-campaign-stock-photos/,The #WalkAway Campaign used ads featuring stock photograph models and claimed they were Democrats leaving the party.,False,Politics
./raw\1527.html,https://www.snopes.com/fact-check/trick-or-treat-age-limit/,Laws in some areas limit trick-or-treating to children 12 and younger.,False,Holidays
./raw\979.html,https://www.snopes.com/fact-check/tim-allen-liberals-facebook/,The comedian and actor Tim Allen wrote a lengthy Facebook post that attacked liberals and Democratic politicians and was shared widely in August 2019.,False,Politics
./raw\4025.html,https://www.snopes.com/fact-check/joys-muslim-women-nonie-darwish/,An article details treatment of women in the Muslim world.,False,Politics
./raw\5193.html,https://www.snopes.com/fact-check/the-origins-of-policing-in-the-united-states/,The modern policing system in the United States originated from patrols intended to corral escaped slaves.,False,Crime
./raw\1460.html,https://www.snopes.com/fact-check/biden-immigrants-already-citizens/,Vice President Joe Biden said that illegal immigrants are “already American citizens” to him.,True,Politics
./raw\2960.html,https://www.snopes.com/fact-check/trump-lincoln-dishonest/,Donald Trump called Abraham Lincoln a traitor.,False,Politics
./raw\4950.html,https://www.snopes.com/fact-check/the-lost-day/,"NASA scientists discovered a ""missing"" day in time that corresponds to Biblical accounts of the sun's standing still in the sky.",False,Science
./raw\2656.html,https://www.snopes.com/fact-check/liar-in-hillary-clintons-name/,"Hillary Clinton's first name was spelled ""Hilliary"" on election ballots printed for use in Lonoke County, Arkansas.",True,Politics
./raw\2012.html,https://www.snopes.com/fact-check/fox-news-banned-australia-new-zealand/,"Fox News Channel was banned in Australia and New Zealand after being deemed ""propaganda.""",False,Politics
./raw\4403.html,https://www.snopes.com/fact-check/flu-shot-avoidance/,The flu shot is dangerous and full of risks the pharmaceutical companies don't want you to know about.,False,Medical
./raw\2469.html,https://www.snopes.com/fact-check/is-barack-obama-more-self-referential-than-donald-trump/,"Former president Barack Obama referred to himself 75 times during his farewell speech, compared to just 3 self-references by President Donald Trump in his inaugural address.",False,Politics
./raw\2668.html,https://www.snopes.com/fact-check/chris-matthews-endorses-trump/,"MSNBC host Chris Matthews endorsed Donald Trump during a segment on the show ""Hardball.""",False,Politics
./raw\2206.html,https://www.snopes.com/fact-check/isaiah-crowell-police/,Cleveland Browns running back Isaiah Crowell once posted to his Instagram profile an artist's rendering of a hooded man cutting the throat of a police officer.,True,Politics
./raw\4451.html,https://www.snopes.com/fact-check/aspartame-sweet-poison/,"The artificial sweetener aspartame is responsible for an epidemic of cancer, brain tumors, and multiple sclerosis.",False,Medical
./raw\1184.html,https://www.snopes.com/fact-check/celine-dion-childrens-clothing/,"Celine Dion launched a ""Luciferian gender-neutral"" children's clothing line.",False,Politics
./raw\1885.html,https://www.snopes.com/fact-check/president-donald-trump-exempt-daughters-clothing-line-china-tariffs/,President Trump exempted Ivanka Trump's clothing line from tariffs on Chinese imports.,False,Politics
./raw\2023.html,https://www.snopes.com/fact-check/ice-detain-michigan-doctor-40-years-u-s/,"Immigration and Customs Enforcement (ICE) detained and deported Polish doctor Lukasz Niec, 40 years after he emigrated to the United States as a young child.",False,Politics
./raw\5167.html,https://www.snopes.com/fact-check/crime-sweden-part-ii-refugee-men-overrepresented-swedish-crime/,Recently-arrived asylum seekers are perpetrating the majority of crime in Sweden.,False,Crime
./raw\3208.html,https://www.snopes.com/fact-check/scalia-death-penalty-quote/,"Supreme Court Justice Antonin Scalia said ""mere factual innocence is no reason not to carry out a death sentence properly reached.""",False,Politics
./raw\30.html,https://www.snopes.com/fact-check/sex-robot-cooking-cleaning/,"In January 2018, technology companies revealed plans to sell a sex robot that can cook and clean by 2019.",False,Technology
